instance_id,isbn,hit_ndl_search,locate_now,locate_init,count_lent,own_category_id
210726_175337,1441534844089,FALSE,PORT 品川,PORT 品川,0,16
210726_175443,9809977052997,FALSE,PORT 品川,PORT 品川,0,16
210726_175602,8074972750473,FALSE,PORT 品川,PORT 品川,0,16
210726_175644,9538697102879,FALSE,PORT 品川,PORT 品川,0,16
210726_175757,6396691436746,FALSE,PORT 品川,PORT 品川,0,16
210726_175838,4796632031434,FALSE,PORT 品川,PORT 品川,0,16
210726_180056,4763466248814,FALSE,PORT 品川,PORT 品川,0,16
210726_180232,3492734261091,FALSE,PORT 品川,PORT 品川,0,16
210726_180319,9758705558176,FALSE,PORT 品川,PORT 品川,0,16
210726_180426,1596597013395,FALSE,PORT 品川,PORT 品川,0,16
210726_180612,6508422262084,FALSE,PORT 品川,PORT 品川,0,16
210726_180637,9369204659363,FALSE,PORT 品川,PORT 品川,0,16
210726_180734,2857297373021,FALSE,PORT 品川,PORT 品川,0,16
210726_180830,6140750209920,FALSE,PORT 品川,PORT 品川,0,16
210726_180902,5065120539277,FALSE,PORT 品川,PORT 品川,0,16
210726_180924,9272319059427,FALSE,PORT 品川,PORT 品川,0,16
210726_181056,3635434299274,FALSE,PORT 品川,PORT 品川,0,16
210726_181138,8600530818861,FALSE,PORT 品川,PORT 品川,0,16
210726_181202,4076448349521,FALSE,PORT 品川,PORT 品川,0,16
210726_181239,4806508317691,FALSE,PORT 品川,PORT 品川,0,16
210726_181416,1457778806848,FALSE,PORT 品川,PORT 品川,0,16
210726_181504,7982657437554,FALSE,PORT 品川,PORT 品川,0,16
210726_181535,3756938856537,FALSE,PORT 品川,PORT 品川,0,16
210729_082613,4309524387821,FALSE,PORT 品川,PORT 品川,0,16
210729_082700,9394653476506,FALSE,PORT 品川,PORT 品川,0,16
210729_082751,2372061250742,FALSE,PORT 品川,PORT 品川,0,16
210729_082844,9239530833235,FALSE,PORT 品川,PORT 品川,0,16
210729_083006,6087532590543,FALSE,PORT 品川,PORT 品川,0,16
210729_083128,3292172585499,FALSE,PORT 品川,PORT 品川,0,16
210729_083249,0821830790583,FALSE,PORT 品川,PORT 品川,0,16
210729_083348,5456905802567,FALSE,PORT 品川,PORT 品川,0,16
210729_083452,8464117342099,FALSE,PORT 品川,PORT 品川,0,16
210729_083532,9310321536293,FALSE,PORT 品川,PORT 品川,0,16
210729_083709,6616853911546,FALSE,PORT 品川,PORT 品川,0,16
210729_083847,8393575962816,FALSE,PORT 品川,PORT 品川,0,16
210729_083930,3453342044117,FALSE,PORT 品川,PORT 品川,0,16
210729_084040,0501913569778,FALSE,PORT 品川,PORT 品川,0,16
210729_084126,0270519482434,FALSE,PORT 品川,PORT 品川,0,16
210729_084419,8445635832789,FALSE,PORT 品川,PORT 品川,0,16
210729_084525,5397514388206,FALSE,PORT 品川,PORT 品川,0,16
210729_084551,1830899222379,FALSE,PORT 品川,PORT 品川,0,16
210729_084642,8909788222033,FALSE,PORT 品川,PORT 品川,0,16
210729_084704,1969957786368,FALSE,PORT 品川,PORT 品川,0,16
210729_084842,8053462343210,FALSE,PORT 品川,PORT 品川,0,16
210729_084952,0594308695659,FALSE,PORT 品川,PORT 品川,0,16
210729_085040,8893212587099,FALSE,PORT 品川,PORT 品川,0,16
210729_085122,3686158636175,FALSE,PORT 品川,PORT 品川,0,16
210729_085220,5175875632564,FALSE,PORT 品川,PORT 品川,0,16
210729_085653,7380364541993,FALSE,PORT 品川,PORT 品川,0,16
210729_085747,3265850644300,FALSE,PORT 品川,PORT 品川,0,16
210729_085855,2433955379213,FALSE,PORT 品川,PORT 品川,0,16
210729_085957,2917864364587,FALSE,PORT 品川,PORT 品川,0,16
210729_090207,7202758604668,FALSE,PORT 品川,PORT 品川,0,16
210729_090241,1430286285646,FALSE,PORT 品川,PORT 品川,0,16
210729_090301,1582610003656,FALSE,PORT 品川,PORT 品川,0,16
210729_090326,6954659360730,FALSE,PORT 品川,PORT 品川,0,16
210729_090744,9780131829572,FALSE,PORT 品川,PORT 品川,0,15
210729_091118,9780201703726,FALSE,PORT 品川,PORT 品川,0,15
210729_091603,9780321154958,FALSE,PORT 品川,PORT 品川,0,15
210729_091713,9784526055232,TRUE,PORT 品川,PORT 品川,0,15
210729_091749,9784526055232,TRUE,PORT 品川,PORT 品川,0,15
210729_091835,9784526053535,TRUE,PORT 品川,PORT 品川,0,15
210729_091854,9784526053535,TRUE,PORT 品川,PORT 品川,0,15
210804_170028,3569983450187,FALSE,PORT みなとみらい,PORT みなとみらい,0,20
210804_170056,6888089259651,TRUE,PORT みなとみらい,PORT みなとみらい,2,20
210804_170112,4583710502686,FALSE,PORT みなとみらい,PORT みなとみらい,0,20
210804_170500,3196799479523,FALSE,PORT みなとみらい,PORT みなとみらい,0,20
210804_170949,2533237371549,FALSE,PORT みなとみらい,PORT みなとみらい,2,20
210909_171735,9784306073098,TRUE,PORT 品川,PORT 品川,0,10
210909_175620,9784799327326,TRUE,PORT 品川,PORT 品川,0,2
211111_122255,9784502402814,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
211111_162655,9784478114582,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
211111_162758,9784502403019,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
211112_170231,9784502402814,TRUE,PORT 品川,PORT 品川,2,21
211112_170341,9784502403019,TRUE,PORT 品川,PORT 品川,1,21
211112_170443,9784478114582,TRUE,PORT 品川,PORT 品川,1,21
211112_170604,9784478114582,TRUE,PORT 品川,PORT 品川,2,21
191113_081156,9784344980211,TRUE,HQ-5F-CART,HQ-7F-W07,0,7
211213_143801,9784820731634,TRUE,PORT みなとみらい,PORT みなとみらい,3,23
211213_143839,9784296103935,TRUE,PORT みなとみらい,PORT みなとみらい,1,23
211213_143944,9784822236571,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
211213_144018,9784822236571,TRUE,PORT みなとみらい,PORT みなとみらい,2,23
211213_144043,9784478114582,TRUE,PORT みなとみらい,PORT みなとみらい,9,23
211213_144108,9784478114582,TRUE,PORT みなとみらい,PORT みなとみらい,5,23
211213_144136,9784502403019,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
211213_144206,9784502402814,TRUE,PORT みなとみらい,PORT みなとみらい,1,23
211213_144232,9784910063041,TRUE,PORT みなとみらい,PORT みなとみらい,4,23
211213_144308,9784910063041,TRUE,PORT みなとみらい,PORT みなとみらい,2,23
211213_152642,9784862762580,TRUE,PORT みなとみらい,PORT みなとみらい,2,23
211213_152713,9784862762498,TRUE,PORT みなとみらい,PORT みなとみらい,7,23
211213_152740,9784902736335,TRUE,PORT みなとみらい,PORT みなとみらい,1,23
211222_103055,9784003394311,TRUE,HQ-5F-CART,HQ-5F-CART,0,4
211222_103113,9784796645584,TRUE,HQ-5F-CART,HQ-5F-CART,1,6
211222_103129,9784887597853,TRUE,HQ-5F-CART,HQ-5F-CART,2,1
211222_103151,9784903212395,TRUE,HQ-5F-CART,HQ-5F-CART,3,3
211222_103215,9784478000496,TRUE,HQ-5F-CART,HQ-5F-CART,2,1
211222_103232,9784763198198,TRUE,HQ-5F-CART,HQ-5F-CART,0,3
211222_103243,9784296106721,TRUE,HQ-5F-CART,HQ-5F-CART,1,6
211222_103258,9784065261323,TRUE,HQ-5F-CART,HQ-5F-CART,0,7
211222_103314,9784794209801,TRUE,HQ-5F-CART,HQ-5F-CART,1,1
211222_103330,9784072421703,TRUE,HQ-5F-CART,HQ-5F-CART,0,5
211222_103350,9784532263379,TRUE,HQ-7F-W07,HQ-7F-W07,14,3
211222_103419,9784478008140,TRUE,HQ-7F-W07,HQ-5F-CART,0,1
211222_103440,9784894714397,TRUE,HQ-7F-W07,HQ-7F-W07,0,0
211224_130018,0683147347475,FALSE,PORT みなとみらい,PORT みなとみらい,38,20
211224_131159,9784296108336,TRUE,PORT みなとみらい,PORT みなとみらい,8,23
220111_115757,9784774197890,TRUE,PORT 品川,PORT 品川,6,2
220111_115759,9784774197890,TRUE,PORT 品川,PORT 品川,5,2
220111_115804,9784774197890,TRUE,PORT 品川,PORT 品川,0,2
220111_115829,9784296108336,TRUE,PORT 品川,PORT 品川,3,2
220111_115832,9784296108336,TRUE,PORT 品川,PORT 品川,0,2
220111_120020,9784478107126,TRUE,PORT 品川,PORT 品川,1,2
220111_120056,9784910491028,TRUE,PORT 品川,PORT 品川,10,2
220111_120057,9784910491028,TRUE,PORT 品川,PORT 品川,0,2
220111_120119,9784296103300,TRUE,PORT 品川,PORT 品川,0,2
220111_121233,9784799327104,TRUE,PORT 品川,PORT 品川,3,2
220111_121257,9784799327104,TRUE,PORT 品川,PORT 品川,0,2
220111_121324,9784065222683,TRUE,PORT 品川,PORT 品川,5,2
220111_121350,9784106108822,TRUE,PORT 品川,PORT 品川,5,2
220111_121412,9784761274825,TRUE,PORT 品川,PORT 品川,2,2
220111_121437,9784492534434,TRUE,PORT 品川,PORT 品川,4,2
220111_121529,9784822288907,TRUE,PORT 品川,PORT 品川,6,2
220111_121557,9784799323977,TRUE,PORT 品川,PORT 品川,3,2
220111_121641,9784163913599,TRUE,PORT 品川,PORT 品川,3,2
220111_121713,9784396617486,TRUE,PORT 品川,PORT 品川,2,2
220111_121847,9784887595446,TRUE,PORT 品川,PORT 品川,3,2
220111_121911,9784866430430,TRUE,PORT 品川,PORT 品川,4,2
220111_121945,9784492046579,TRUE,PORT 品川,PORT 品川,6,2
220111_122012,9784478110249,TRUE,PORT 品川,PORT 品川,7,2
220111_122031,9784907461188,TRUE,PORT 品川,PORT 品川,3,2
220111_122101,9784491031682,TRUE,PORT 品川,PORT 品川,1,2
220111_122121,9784296105335,TRUE,PORT 品川,PORT 品川,3,2
220111_122241,9784822256661,TRUE,PORT 品川,PORT 品川,2,2
220111_122301,9784910063041,TRUE,PORT 品川,PORT 品川,3,2
220111_122334,9784152099488,TRUE,PORT 品川,PORT 品川,10,2
220111_122346,9784152099488,TRUE,PORT 品川,PORT 品川,7,2
220111_122414,9784152099495,TRUE,PORT 品川,PORT 品川,6,2
220111_122424,9784152099495,TRUE,PORT 品川,PORT 品川,3,2
220111_122907,9784492046746,TRUE,PORT 品川,PORT 品川,0,2
220111_122915,9784492046746,TRUE,PORT 品川,PORT 品川,1,2
220111_122945,9784478107126,TRUE,PORT 品川,PORT 品川,0,2
220111_123007,9784774197890,TRUE,PORT 品川,PORT 品川,0,2
220111_123046,9784761274825,TRUE,PORT 品川,PORT 品川,4,2
220111_123107,9784910063041,TRUE,PORT 品川,PORT 品川,5,2
220111_123139,9784152100214,TRUE,PORT 品川,PORT 品川,5,2
220111_123147,9784152100214,TRUE,PORT 品川,PORT 品川,5,2
220111_123205,9784152100207,TRUE,PORT 品川,PORT 品川,5,2
220111_123213,9784152100207,TRUE,PORT 品川,PORT 品川,7,2
220111_123255,9784478111031,TRUE,PORT 品川,PORT 品川,4,2
220111_123314,9784534058744,TRUE,PORT 品川,PORT 品川,6,2
220111_123334,9784798164885,TRUE,PORT 品川,PORT 品川,8,2
220111_182817,0118271646032,FALSE,PORT 品川,PORT 品川,3,17
220111_182923,1942638006060,FALSE,PORT 品川,PORT 品川,3,17
220111_183007,9024214911911,FALSE,PORT 品川,PORT 品川,5,17
220111_183044,2784485301239,FALSE,PORT 品川,PORT 品川,8,17
220112_160029,5787611976721,FALSE,PORT 品川,PORT 品川,6,17
220112_160041,9727123906758,FALSE,PORT 品川,PORT 品川,27,17
220112_160053,0021782423831,FALSE,PORT 品川,PORT 品川,17,17
220112_160119,9950376429601,FALSE,PORT 品川,PORT 品川,10,17
220112_160134,1388123141340,FALSE,PORT 品川,PORT 品川,10,17
220112_160225,8954608683818,FALSE,PORT 品川,PORT 品川,3,17
220112_160246,9535650969038,FALSE,PORT 品川,PORT 品川,0,17
220112_160305,1310935120169,FALSE,PORT 品川,PORT 品川,17,17
220112_160418,1196268415612,FALSE,PORT 品川,PORT 品川,116,17
220112_160427,6122786627808,FALSE,PORT 品川,PORT 品川,78,17
220112_160545,4038746924403,FALSE,PORT 品川,PORT 品川,38,17
220112_160553,2593846229886,FALSE,PORT 品川,PORT 品川,33,17
220112_160602,9431352898461,FALSE,PORT 品川,PORT 品川,16,17
220112_160611,7705012641438,FALSE,PORT 品川,PORT 品川,33,17
220112_160701,7022189883597,FALSE,PORT 品川,PORT 品川,0,17
220112_160927,4515981722716,FALSE,PORT 品川,PORT 品川,53,17
220112_160935,6557536045293,FALSE,PORT 品川,PORT 品川,57,17
220112_160943,3957755869496,FALSE,PORT 品川,PORT 品川,50,17
220112_161846,7701377684727,FALSE,PORT 品川,PORT 品川,2,17
220117_110023,9784910063041,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
220117_110101,9784822288907,TRUE,PORT みなとみらい,PORT みなとみらい,8,23
220117_110123,9784866430430,TRUE,PORT みなとみらい,PORT みなとみらい,8,23
220117_110154,9784478107126,TRUE,PORT みなとみらい,PORT みなとみらい,1,23
220117_110220,9784799323977,TRUE,PORT みなとみらい,PORT みなとみらい,2,23
220117_110243,9784910491028,TRUE,PORT みなとみらい,PORT みなとみらい,8,23
220117_110303,9784065222683,TRUE,PORT みなとみらい,PORT みなとみらい,6,23
220117_110324,9784799327104,TRUE,PORT みなとみらい,PORT みなとみらい,3,23
220117_110344,9784492534434,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
220117_110405,9784492534434,TRUE,PORT みなとみらい,PORT みなとみらい,12,23
220117_110424,9784534058744,TRUE,PORT みなとみらい,PORT みなとみらい,5,23
220117_110443,9784296105335,TRUE,PORT みなとみらい,PORT みなとみらい,4,23
220117_110505,9784491031682,TRUE,PORT みなとみらい,PORT みなとみらい,3,23
220117_110531,9784492046579,TRUE,PORT みなとみらい,PORT みなとみらい,8,23
220117_110550,9784761274825,TRUE,PORT みなとみらい,PORT みなとみらい,3,23
220117_110611,9784396617486,TRUE,PORT みなとみらい,PORT みなとみらい,6,23
220117_110635,9784887595446,TRUE,PORT みなとみらい,PORT みなとみらい,4,23
220117_110653,9784296103300,TRUE,PORT みなとみらい,PORT みなとみらい,6,23
220117_110712,9784163913599,TRUE,PORT みなとみらい,PORT みなとみらい,5,23
220117_110733,9784774197890,TRUE,PORT みなとみらい,PORT みなとみらい,2,23
220117_110807,9784106108822,TRUE,PORT みなとみらい,PORT みなとみらい,8,23
220117_110828,9784799102138,TRUE,PORT みなとみらい,PORT みなとみらい,1,23
220117_111205,4515781710499,FALSE,PORT みなとみらい,PORT みなとみらい,3,20
220117_111305,3555671372690,FALSE,PORT みなとみらい,PORT みなとみらい,3,20
220201_120511,4526415864190,FALSE,HQ-5F-CART,HQ-5F-CART,0,12
220201_120712,0465448835903,FALSE,HQ-5F-CART,HQ-5F-CART,0,12
220201_120811,9784434121890,TRUE,HQ-5F-CART,HQ-5F-CART,1,1
220201_120834,9784822283490,TRUE,HQ-5F-CART,HQ-5F-CART,1,0
220201_121129,9784393935637,TRUE,HQ-5F-CART,HQ-5F-CART,2,7
220201_121152,9784799314555,TRUE,HQ-5F-CART,HQ-5F-CART,0,1
220201_121217,9784844373292,TRUE,HQ-5F-CART,HQ-5F-CART,2,1
220201_121229,9784806142362,TRUE,HQ-5F-CART,HQ-5F-CART,0,1
220201_121247,9784794208156,TRUE,HQ-5F-CART,HQ-5F-CART,0,6
220201_121547,9784105314019,TRUE,HQ-5F-CART,HQ-5F-CART,1,3
220210_101833,9784828408422,TRUE,HQ-5F-CART,HQ-5F-CART,1,1
220210_101857,9784532354398,TRUE,HQ-5F-CART,HQ-5F-CART,0,3
220210_101909,9784492313657,TRUE,HQ-5F-CART,HQ-5F-CART,1,3
220210_101926,9784833416948,TRUE,HQ-5F-CART,HQ-5F-CART,0,3
220210_101942,9784152092847,TRUE,HQ-5F-CART,HQ-5F-CART,1,3
220210_102007,9784022736215,TRUE,HQ-5F-CART,HQ-5F-CART,0,3
220210_102033,9784492046999,TRUE,HQ-5F-CART,HQ-5F-CART,1,3
220210_102059,9784479308959,TRUE,HQ-5F-CART,HQ-5F-CART,1,1
220210_102115,9784478065891,TRUE,HQ-5F-CART,HQ-5F-CART,2,3
220308_154606,9784074410750,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
220308_154644,9784074410750,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
220308_154723,9784074410750,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
220308_154754,9784767826455,TRUE,PORT みなとみらい,PORT みなとみらい,5,23
220308_154819,9784767826455,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
220308_154913,9784296109715,TRUE,PORT みなとみらい,PORT みなとみらい,4,23
220308_154936,9784296109715,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
220308_155131,9784767829975,TRUE,PORT みなとみらい,PORT みなとみらい,1,23
220308_155137,9784767829975,TRUE,PORT みなとみらい,PORT みなとみらい,0,23
220310_095423,9784062117661,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095453,9784062117678,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095503,9784062117685,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095514,9784062120234,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095527,9784062120241,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095539,9784062120258,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095625,9784901234825,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095638,9784478083536,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095650,9784492530757,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095703,9784866630533,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095714,9784532311391,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
220310_095725,9784761271992,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095751,9784822279233,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095801,9784641123557,TRUE,HQ-7F-W07,HQ-7F-W07,0,6
220310_095832,9784761272739,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095843,9784879137081,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095920,9784862761811,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095932,9784532320782,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_095944,9784820712732,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100001,9784163912332,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100017,9784502097805,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100036,9784862762351,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100055,9784478103371,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100210,9784492581063,TRUE,HQ-7F-W07,HQ-7F-W07,0,0
220310_100223,9784419054878,TRUE,HQ-7F-W07,HQ-7F-W07,0,6
220310_100242,9784791601233,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100255,9784492502631,TRUE,HQ-7F-W07,HQ-7F-W07,0,0
220310_100310,9784492522035,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100325,9784502128912,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100351,9784532164003,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
220310_100405,9784532164010,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
220310_100529,9784641075788,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100550,9784532149345,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100614,9784414304169,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100629,9784862761811,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100651,9784479793632,TRUE,HQ-7F-W07,HQ-7F-W07,0,1
220310_100703,9784478733240,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100734,9784478008706,TRUE,HQ-7F-W07,HQ-7F-W07,0,6
220310_100755,9784478372890,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100807,9784891948146,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100820,9784757121973,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_100836,9784434208218,TRUE,HQ-7F-W07,HQ-7F-W07,0,4
220310_101422,9784492520819,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_101450,9784532313586,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_101515,9784163755007,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_101530,9784484121109,TRUE,HQ-7F-W07,HQ-7F-W07,0,1
220310_101541,9784532318895,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
220310_101708,9784641067080,TRUE,HQ-7F-W07,HQ-7F-W07,0,4
220310_101725,9784804715063,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_101739,9784478020449,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_101815,9784532014254,TRUE,HQ-7F-W07,HQ-7F-W07,0,4
220310_101834,9784532113094,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_101848,9784344973367,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_101859,9784047102309,TRUE,HQ-7F-W07,HQ-7F-W07,0,1
220310_101911,9784532113100,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_101924,9784334035679,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_101937,9784480066466,TRUE,HQ-7F-W07,HQ-7F-W07,0,1
220310_101947,9784106105494,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
220310_102259,9784822281106,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102322,9784502235306,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102335,9784140815502,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102348,9784478502747,TRUE,HQ-7F-W07,HQ-7F-W07,0,6
220310_102458,9784794103553,TRUE,HQ-7F-W07,HQ-7F-W07,0,14
220310_102508,9784833419819,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102519,9784833420808,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102645,9784484132143,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102700,9784532310233,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
220310_102726,9784492531129,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102740,9784797350937,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102828,9784478039526,TRUE,HQ-7F-W07,HQ-7F-W07,0,0
220310_102839,9784797352610,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102849,9784478360811,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102900,9784845243419,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102918,9784478374825,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_102929,9784862760395,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103005,9784023314559,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103027,9784023314559,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103204,9784894515253,TRUE,HQ-7F-W07,HQ-7F-W07,0,7
220310_103224,9784492222423,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103238,9784906732357,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103250,9784478083536,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103319,9784797348729,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103335,9784641123557,TRUE,HQ-7F-W07,HQ-7F-W07,0,6
220310_103346,9784906638017,TRUE,HQ-7F-W07,HQ-7F-W07,0,1
220310_103402,9784532311391,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
220310_103416,9784492533352,TRUE,HQ-7F-W07,HQ-7F-W07,0,6
220310_103430,9784422100517,TRUE,HQ-7F-W07,HQ-7F-W07,0,1
220310_103453,9784492520819,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103754,9784863190740,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103811,9784120048340,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103822,9784798124711,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103832,9784864431095,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103852,9784478083796,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
220310_103905,9784538140261,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103929,9784492553909,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_103941,9784492552834,TRUE,HQ-7F-W07,HQ-7F-W07,0,1
220310_103951,9784103322818,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_104002,9784876018147,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_104020,9784478490327,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_104035,9784478003671,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105000,9784889901313,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105038,9784845281732,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105057,9784806148609,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105109,9784152093202,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105141,9784163733500,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105156,9784495375812,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105211,9784862761743,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105226,9784781607979,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105240,9784830949647,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105254,9784569645094,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105313,9784879137135,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105329,9784385320359,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105342,9784822243371,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105422,9784327430788,FALSE,HQ-7F-W07,HQ-7F-W07,0,9
220310_105444,9784532133214,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105517,9784532260996,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105531,9784532113094,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105542,9784334031701,TRUE,HQ-7F-W07,HQ-7F-W07,0,1
220310_105553,9784480063229,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105616,9784777105670,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105630,9784532193423,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105651,9784062883030,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_105703,9784532113100,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
220310_110213,9784478350096,FALSE,HQ-7F-W07,HQ-7F-W07,0,1
220310_110511,9819474917057,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
220310_110748,3528337665480,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
220310_111042,5161062181481,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
220310_111146,5770902446798,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
220310_111503,1292946914269,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
220310_111515,3213796945207,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
220310_111716,8437820543471,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
220310_111805,5371599683367,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
220310_112020,4343802660077,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
220310_112728,9781933578286,FALSE,HQ-7F-W07,HQ-7F-W07,0,1
